study,type,carriage_samples,surveillance_population,time_interval,carriage,disease,model_name,rho,rho_lower,rho_upper,delta,delta_lower,delta_upper,nu,nu_lower,nu_upper,phi,phi_lower,phi_upper,carriage_prediction,carriage_prediction_lower,carriage_prediction_upper,disease_prediction,disease_prediction_lower,disease_prediction_upper,carriage_rmse,disease_rmse,classification
Caracas.pre.PCV,6A,1004,146125,1,20,3,adjusted_type_specific_negbin,0.0218102302426353,0.0141138814654785,0.0318635488756655,0.902465436711435,0.471337543149167,1.78638528410582,0.000435339407238099,0.000258206426923454,0.000737138290024887,3.54240797176599,2.49560124043154,5.15073328448319,21.8974711636058,14.1703369913404,31.9910030711681,1.24791349618574,0.581577965230524,2.68074068303136,1.89747116360582,1.75208650381426,PCV13
Caracas.pre.PCV,6B,1004,146125,1,70,10,adjusted_type_specific_negbin,0.0711174258310373,0.0564897205230824,0.0880236590528132,0.902465436711435,0.471337543149167,1.78638528410582,0.000751585706256842,0.000448497435411389,0.001258866189586,3.54240797176599,2.49560124043154,5.15073328448319,71.4018955343615,56.7156794051748,88.3757536890245,7.05423016471752,3.6965248502887,13.7257435051262,1.40189553436149,2.94576983528248,PCV7
Caracas.pre.PCV,7F,1004,146125,1,1,3,adjusted_type_specific_negbin,0.00201738024728216,0.000588610670786124,0.00537416324495235,0.902465436711435,0.471337543149167,1.78638528410582,0.00955577920275352,0.00558926749776212,0.016678469993424,3.54240797176599,2.49560124043154,5.15073328448319,2.02544976827129,0.590965113469268,5.39565989793216,2.53122236235678,0.739851705797454,7.33626712392742,1.02544976827129,0.468777637643222,PCV10
Caracas.pre.PCV,9V,1004,146125,1,2,0,adjusted_type_specific_negbin,0.0021608143907054,0.000483139565738428,0.00602820368917041,0.902465436711435,0.471337543149167,1.78638528410582,0.00206598279845095,0.00108251944299008,0.00392155680810816,3.54240797176599,2.49560124043154,5.15073328448319,2.16945764826822,0.485072124001381,6.05231650392709,0.580734784175002,0.118906203310474,2.01802728718337,0.169457648268221,0.580734784175002,PCV7
Czech.pre.PCV,1,425,478177,9,0,9,adjusted_type_specific_negbin,0.00165878959393703,0.000477923828742021,0.00534092234468666,0.0838886198099192,0.0506473389044988,0.14232456585829,0.017306487332837,0.00977434151305262,0.0313465265599201,3.54240797176599,2.49560124043154,5.15073328448319,0.704985577423239,0.203117627215359,2.26989199649183,10.2880948299628,3.43096656237349,32.0456916705849,0.704985577423239,1.28809482996284,PCV10
Czech.pre.PCV,10A,425,478177,9,6,4,adjusted_type_specific_negbin,0.0157469680566988,0.00744743794341471,0.0292464030186936,0.0838886198099192,0.0506473389044988,0.14232456585829,0.000724949122177665,0.000399899187832093,0.00130123990913038,3.54240797176599,2.49560124043154,5.15073328448319,6.69246142409698,3.16516112595125,12.4297212829448,4.05918130222672,1.75132179112155,9.11466256651486,0.69246142409698,0.0591813022267225,PCV20
Czech.pre.PCV,11A,425,478177,9,8,1,adjusted_type_specific_negbin,0.0212231955104046,0.0105203076485002,0.0374909864489108,0.0838886198099192,0.0506473389044988,0.14232456585829,6.77785666409278e-05,3.10752567574189e-05,0.000137947752239885,3.54240797176599,2.49560124043154,5.15073328448319,9.01985809192195,4.4711307506126,15.9336692407871,0.510826538952099,0.184301257464916,1.28874879255373,1.01985809192195,0.489173461047901,PCV20
Czech.pre.PCV,12F,425,478177,9,0,1,adjusted_type_specific_negbin,0.000775147917482173,9.01310380061889e-05,0.00385289017720964,0.0838886198099192,0.0506473389044988,0.14232456585829,0.00604185287379925,0.00279991943562254,0.0141061491643519,3.54240797176599,2.49560124043154,5.15073328448319,0.329437864929923,0.0383056911526303,1.6374783253141,1.69654780863823,0.216960502256733,8.16660641646839,0.329437864929923,0.696547808638226,PCV20
Czech.pre.PCV,14,425,478177,9,5,19,adjusted_type_specific_negbin,0.0133810469505773,0.00646329771430213,0.025610583221285,0.0838886198099192,0.0506473389044988,0.14232456585829,0.00425720451814257,0.00258389265675727,0.00699992895958463,3.54240797176599,2.49560124043154,5.15073328448319,5.68694495399534,2.74690152857841,10.8844978690461,20.3393252600486,9.50395698145079,43.1710311541626,0.686944953995336,1.33932526004862,PCV7
Czech.pre.PCV,15B/C,425,478177,9,17,0,adjusted_type_specific_negbin,0.0368562830922747,0.0218515464827453,0.057425173810032,0.0838886198099192,0.0506473389044988,0.14232456585829,0.000350450029963272,0.000206561593111568,0.000592659860950978,3.54240797176599,2.49560124043154,5.15073328448319,15.6639203142168,9.28690725516677,24.4056988692636,4.64234807431086,2.18898292998135,9.53933657885532,1.33607968578324,4.64234807431086,PCV20
Czech.pre.PCV,17F,425,478177,9,0,1,adjusted_type_specific_negbin,0.00285865359407989,0.000408566785005146,0.00978256015581795,0.0838886198099192,0.0506473389044988,0.14232456585829,0.000385326654007176,0.000177277845958622,0.000817525482393014,3.54240797176599,2.49560124043154,5.15073328448319,1.21492777748395,0.173640883627187,4.15758806622263,0.389894754043887,0.0534537736488333,1.57874314149915,1.21492777748395,0.610105245956113,PPV23
Czech.pre.PCV,18C,425,478177,9,9,9,adjusted_type_specific_negbin,0.0192975835987417,0.00976840563099789,0.0344600225843681,0.0838886198099192,0.0506473389044988,0.14232456585829,0.00273207102148264,0.00146697046533674,0.00520504850783388,3.54240797176599,2.49560124043154,5.15073328448319,8.20147302946523,4.1515723931741,14.6455095983565,18.7926016572759,8.46089326141753,42.4477236211529,0.798526970534766,9.79260165727586,PCV7
Czech.pre.PCV,19A,425,478177,9,0,2,adjusted_type_specific_negbin,0.00262215785043015,0.000540927272312767,0.00834309251129621,0.0838886198099192,0.0506473389044988,0.14232456585829,0.00155276860126482,0.00100526519787505,0.00241499994716684,3.54240797176599,2.49560124043154,5.15073328448319,1.11441708643282,0.229894090732926,3.54581431730089,1.46453208975171,0.311079871256381,4.69507966744274,1.11441708643282,0.535467910248286,PCV13
Czech.pre.PCV,19F,425,478177,9,10,12,adjusted_type_specific_negbin,0.0292739275068656,0.017354234221299,0.046278801702584,0.0838886198099192,0.0506473389044988,0.14232456585829,0.00064628051752876,0.000388588816569185,0.00106958621440333,3.54240797176599,2.49560124043154,5.15073328448319,12.4414191904179,7.37554954405209,19.6684907235982,6.78610094860228,3.59126983185412,12.7644532709064,2.44141919041788,5.21389905139772,PCV7
Czech.pre.PCV,23A,425,478177,9,3,1,adjusted_type_specific_negbin,0.0095057045105531,0.00326124500775282,0.0209837453463569,0.0838886198099192,0.0506473389044988,0.14232456585829,0.000159489643548523,7.97250367814063e-05,0.000309150509489076,3.54240797176599,2.49560124043154,5.15073328448319,4.03992441698507,1.38602912829495,8.9180917722017,0.538282942899377,0.158738717404819,1.50375398162739,1.03992441698507,0.461717057100623,No PCV
Czech.pre.PCV,23F,425,478177,9,30,13,adjusted_type_specific_negbin,0.0705559430111045,0.0494504380197847,0.0965870449410683,0.0838886198099192,0.0506473389044988,0.14232456585829,0.000692182406013696,0.000408210814992248,0.00119248708177883,3.54240797176599,2.49560124043154,5.15073328448319,29.9862757797194,21.0164361584085,41.049494099954,17.5895692713048,9.64675484790511,32.3921749675749,0.0137242202805794,4.58956927130479,PCV7
Czech.pre.PCV,28F,425,478177,9,0,2,adjusted_type_specific_negbin,0.00356033255095634,0.000581916564851083,0.0119575909374058,0.0838886198099192,0.0506473389044988,0.14232456585829,0.000629505977950964,5.89638935363083e-05,0.00546065442840025,3.54240797176599,2.49560124043154,5.15073328448319,1.51314133415644,0.24731454006171,5.08197614839747,0.788979740797648,0.0817971032093261,4.27639484415247,1.51314133415644,1.21102025920235,No PCV
Czech.pre.PCV,3,425,478177,9,6,5,adjusted_type_specific_negbin,0.0130624761006191,0.00587973469572486,0.025415529733748,0.0838886198099192,0.0506473389044988,0.14232456585829,0.00204128172923258,0.00122747712323621,0.0034228107995988,3.54240797176599,2.49560124043154,5.15073328448319,5.55155234276311,2.49888724568307,10.8016001368429,9.4874473885986,4.05914871901155,22.0552794383607,0.448447657236892,4.4874473885986,PCV13
Czech.pre.PCV,33F,425,478177,9,0,1,adjusted_type_specific_negbin,0.00186575750125526,0.000239056683292258,0.00713430194457433,0.0838886198099192,0.0506473389044988,0.14232456585829,0.00134331055960442,0.000701536413990498,0.00260362714263321,3.54240797176599,2.49560124043154,5.15073328448319,0.792946938033485,0.10159909039921,3.03207832644409,0.896719522726036,0.119469717251242,3.5991092132774,0.792946938033485,0.103280477273964,PCV15
Czech.pre.PCV,35F,425,478177,9,5,0,adjusted_type_specific_negbin,0.0120094559632274,0.00459830292287114,0.0247051871316054,0.0838886198099192,0.0506473389044988,0.14232456585829,0.000150455744934267,6.39397500030814e-05,0.000328279283660717,3.54240797176599,2.49560124043154,5.15073328448319,5.10401878437163,1.95427874222024,10.4997045309323,0.640295955733748,0.189567006662489,1.84738120273099,0.104018784371634,0.640295955733748,No PCV
Czech.pre.PCV,37,425,478177,9,2,1,adjusted_type_specific_negbin,0.00768898756629687,0.00222670201384814,0.0187085058188017,0.0838886198099192,0.0506473389044988,0.14232456585829,8.73857936299313e-05,4.08275642783979e-06,0.000582177503837751,3.54240797176599,2.49560124043154,5.15073328448319,3.26781971567617,0.946348355885461,7.95111497299074,0.232655727900743,0.0107135099850503,1.58604878540213,1.26781971567617,0.767344272099257,No PCV
Czech.pre.PCV,38,425,478177,9,1,1,adjusted_type_specific_negbin,0.0036929965578394,0.000798643759427354,0.0109661392711757,0.0838886198099192,0.0506473389044988,0.14232456585829,0.000884785485051211,0.000378174145678876,0.00198873940303258,3.54240797176599,2.49560124043154,5.15073328448319,1.56952353708174,0.339423597756626,4.66060919024965,1.15484154237279,0.237637135150004,4.07433707636938,0.569523537081744,0.154841542372789,No PCV
Czech.pre.PCV,4,425,478177,9,2,5,adjusted_type_specific_negbin,0.00685982483853436,0.00251845122259601,0.0158493639414768,0.0838886198099192,0.0506473389044988,0.14232456585829,0.00192779838425174,0.000997131419153093,0.0037122156946575,3.54240797176599,2.49560124043154,5.15073328448319,2.9154255563771,1.0703417696033,6.73597967512765,4.68451423543688,1.74512950346856,11.9682963341155,0.915425556377104,0.31548576456312,PCV7
Czech.pre.PCV,40,425,478177,9,0,1,adjusted_type_specific_negbin,0.00165808094966104,6.4176013230772e-05,0.00855519210698777,0.0838886198099192,0.0506473389044988,0.14232456585829,0.00133846997461256,2.80248334452259e-05,0.0582094968249939,3.54240797176599,2.49560124043154,5.15073328448319,0.704684403605944,0.0272748056230781,3.6359566454698,0.766088375079043,0.0240230110276493,6.39301300043175,0.704684403605944,0.233911624920957,No PCV
Czech.pre.PCV,5,425,478177,9,0,1,adjusted_type_specific_negbin,0.000685516508626158,7.41100807992859e-05,0.00355607738002083,0.0838886198099192,0.0506473389044988,0.14232456585829,0.00734989518727071,0.00290832765960712,0.0190321029022971,3.54240797176599,2.49560124043154,5.15073328448319,0.291344516166117,0.0314967843396965,1.51133288650885,1.79241112413262,0.220349844710401,9.07235206389305,0.291344516166117,0.792411124132621,PCV10
Czech.pre.PCV,6A,425,478177,9,24,8,adjusted_type_specific_negbin,0.0574728063934809,0.0386305509025855,0.08122187474658,0.0838886198099192,0.0506473389044988,0.14232456585829,0.000435339407238099,0.000258206426923454,0.000737138290024887,3.54240797176599,2.49560124043154,5.15073328448319,24.4259427172294,16.4179841335988,34.5192967672965,8.95356617253496,4.88011415944726,16.8574267448635,0.425942717229397,0.953566172534956,PCV13
Czech.pre.PCV,6B,425,478177,9,21,23,adjusted_type_specific_negbin,0.0545924059101516,0.0368217988206442,0.0776850667549325,0.0838886198099192,0.0506473389044988,0.14232456585829,0.000751585706256842,0.000448497435411389,0.001258866189586,3.54240797176599,2.49560124043154,5.15073328448319,23.2017725118144,15.6492644987738,33.0161533708463,14.7099165988036,8.42460934983092,26.4869441155938,2.20177251181443,8.29008340119644,PCV7
Czech.pre.PCV,7F,425,478177,9,1,6,adjusted_type_specific_negbin,0.00261273815065437,0.000759602937023074,0.00783102189500036,0.0838886198099192,0.0506473389044988,0.14232456585829,0.00955577920275352,0.00558926749776212,0.016678469993424,3.54240797176599,2.49560124043154,5.15073328448319,1.11041371402811,0.322831248234807,3.32818430537515,8.90385366308348,2.82747761381039,27.5595583351473,0.110413714028108,2.90385366308348,PCV10
Czech.pre.PCV,8,425,478177,9,1,1,adjusted_type_specific_negbin,0.0027492943004147,0.000561954998762924,0.00882392157212154,0.0838886198099192,0.0506473389044988,0.14232456585829,0.00192778518247364,0.000884503659754045,0.00411288030360442,3.54240797176599,2.49560124043154,5.15073328448319,1.16845007767625,0.238830874474243,3.75016666815166,1.88681389049434,0.390010321521846,6.68669605018304,0.168450077676246,0.886813890494343,PCV20
Czech.pre.PCV,9N,425,478177,9,1,2,adjusted_type_specific_negbin,0.00559783978187425,0.00158590846875591,0.0143099068543169,0.0838886198099192,0.0506473389044988,0.14232456585829,0.000529002688683255,0.000217874616037613,0.00123839358388801,3.54240797176599,2.49560124043154,5.15073328448319,2.37908190729656,0.674011099221263,6.08171041308467,1.05219948182318,0.267376009348406,3.34364835631732,1.37908190729656,0.947800518176819,PPV23
Czech.pre.PCV,9V,425,478177,9,1,9,adjusted_type_specific_negbin,0.00748026333815579,0.00299255518215848,0.0163458137148264,0.0838886198099192,0.0506473389044988,0.14232456585829,0.00206598279845095,0.00108251944299008,0.00392155680810816,3.54240797176599,2.49560124043154,5.15073328448319,3.17911191871621,1.27183595241735,6.94697082880121,5.50444182407202,2.2987880099791,12.9300936654726,2.17911191871621,3.49555817592798,PCV7
France.post.PCV7,1,1212,838866,2,2,30,adjusted_type_specific_negbin,0.00140971255000793,0.000498137930933771,0.00378744080729785,1.20736274678871,0.779648488568653,1.89346039828249,0.017306487332837,0.00977434151305262,0.0313465265599201,3.54240797176599,2.49560124043154,5.15073328448319,1.70857161060962,0.60374317229173,4.59037825844499,48.594580447013,18.5043753152152,139.318426625193,0.291428389390384,18.594580447013,PCV10
France.post.PCV7,10A,1212,838866,2,0,7,adjusted_type_specific_negbin,0.0022460587052126,0.000842991629747032,0.00512005665041091,1.20736274678871,0.779648488568653,1.89346039828249,0.000724949122177665,0.000399899187832093,0.00130123990913038,3.54240797176599,2.49560124043154,5.15073328448319,2.72222315071767,1.0217058552534,6.20550866029802,3.25902180469695,1.2509413259459,7.70117199932222,2.72222315071767,3.74097819530305,PCV20
France.post.PCV7,10B,1212,838866,2,0,1,adjusted_type_specific_negbin,0.000713059649461377,9.10949140191343e-05,0.00283247387929901,1.20736274678871,0.779648488568653,1.89346039828249,0.000509389844494032,8.66360486448286e-05,0.00249463469166522,3.54240797176599,2.49560124043154,5.15073328448319,0.864228295147189,0.110407035791191,3.43295834171039,0.714356143809714,0.0763461651214088,3.81629651098357,0.864228295147189,0.285643856190286,No PCV
France.post.PCV7,11A,1212,838866,2,10,1,adjusted_type_specific_negbin,0.0086817103936821,0.00463931812970235,0.0147706884330314,1.20736274678871,0.779648488568653,1.89346039828249,6.77785666409278e-05,3.10752567574189e-05,0.000137947752239885,3.54240797176599,2.49560124043154,5.15073328448319,10.5222329971427,5.62285357319924,17.9020743808341,1.1798442887153,0.466953667231932,2.7476538022792,0.522232997142709,0.179844288715301,PCV20
France.post.PCV7,12B,1212,838866,2,1,1,adjusted_type_specific_negbin,0.00101454787325158,0.000146295270621879,0.00364094609584388,1.20736274678871,0.779648488568653,1.89346039828249,0.000811154229848642,7.42387102385189e-05,0.00720154276127019,3.54240797176599,2.49560124043154,5.15073328448319,1.22963202238091,0.177309867993717,4.41282666816278,1.57124244632432,0.172486145801773,9.52510457546933,0.229632022380911,0.571242446324325,No PCV
France.post.PCV7,12F,1212,838866,2,0,9,adjusted_type_specific_negbin,0.000760313533412368,0.000212365972412162,0.00235859807168525,1.20736274678871,0.779648488568653,1.89346039828249,0.00604185287379925,0.00279991943562254,0.0141061491643519,3.54240797176599,2.49560124043154,5.15073328448319,0.92150000249579,0.25738755856354,2.85862086288252,9.14744625533573,3.19019741805835,27.5806510515638,0.92150000249579,0.147446255335733,PCV20
France.post.PCV7,14,1212,838866,2,0,6,adjusted_type_specific_negbin,0.000721722899705334,0.000219745742896149,0.00221502748738156,1.20736274678871,0.779648488568653,1.89346039828249,0.00425720451814257,0.00258389265675727,0.00699992895958463,3.54240797176599,2.49560124043154,5.15073328448319,0.874728154442864,0.266331840390133,2.68461331470645,6.17160514417203,1.9579376203595,18.8001984182686,0.874728154442864,0.171605144172029,PCV7
France.post.PCV7,15A,1212,838866,2,13,6,adjusted_type_specific_negbin,0.0106435983087108,0.00616544363228026,0.0172013130399534,1.20736274678871,0.779648488568653,1.89346039828249,0.000417527980179903,0.000218575301339506,0.000798783879697387,3.54240797176599,2.49560124043154,5.15073328448319,12.9000411501575,7.47251768232368,20.8479914044236,8.96380625486954,4.20772527403238,19.1459689352428,0.0999588498424924,2.96380625486954,No PCV
France.post.PCV7,15B/C,1212,838866,2,23,17,adjusted_type_specific_negbin,0.0200817542767884,0.0135337137099427,0.0284693638288806,1.20736274678871,0.779648488568653,1.89346039828249,0.000350450029963272,0.000206561593111568,0.000592659860950978,3.54240797176599,2.49560124043154,5.15073328448319,24.3390861834676,16.4028610164505,34.5048689606033,14.1123732697436,7.95453061857825,25.3272024619073,1.33908618346755,2.88762673025644,PCV20
France.post.PCV7,15F,1212,838866,2,1,0,adjusted_type_specific_negbin,0.00107425962782826,0.000153501193099844,0.00374350348918067,1.20736274678871,0.779648488568653,1.89346039828249,0.000170123300166289,2.02083655214776e-05,0.000864026455062348,3.54240797176599,2.49560124043154,5.15073328448319,1.30200266892785,0.186043446037011,4.53712622888697,0.350996797923665,0.0264390013514071,2.25189557111574,0.30200266892785,0.350996797923665,No PCV
France.post.PCV7,16F,1212,838866,2,0,1,adjusted_type_specific_negbin,0.000814399742373176,0.000112098507045693,0.00297868903552999,1.20736274678871,0.779648488568653,1.89346039828249,0.000396809553251291,0.000191384605800861,0.000802641191453472,3.54240797176599,2.49560124043154,5.15073328448319,0.98705248775629,0.13586339053938,3.61017111106234,0.650235827233373,0.0860717443344499,2.55894737548839,0.98705248775629,0.349764172766627,No PCV
France.post.PCV7,17F,1212,838866,2,4,4,adjusted_type_specific_negbin,0.0042257067108841,0.00181597346193384,0.0083718333083188,1.20736274678871,0.779648488568653,1.89346039828249,0.000385326654007176,0.000177277845958622,0.000817525482393014,3.54240797176599,2.49560124043154,5.15073328448319,5.12155653359153,2.20095983586381,10.1466619696824,3.24272167196459,1.23414858381384,8.0186582636372,1.12155653359153,0.757278328035406,PPV23
France.post.PCV7,18A,1212,838866,2,0,1,adjusted_type_specific_negbin,0.000975613477357902,0.000128525614555674,0.00358856698907975,1.20736274678871,0.779648488568653,1.89346039828249,0.000198001510080884,2.43125238691192e-05,0.000991711750205049,3.54240797176599,2.49560124043154,5.15073328448319,1.18244353455778,0.155773044841476,4.34934319076466,0.365704286784624,0.0303101703338881,2.17493838064943,1.18244353455778,0.634295713215376,No PCV
France.post.PCV7,18C,1212,838866,2,0,2,adjusted_type_specific_negbin,0.000450680166573661,7.98957835531127e-05,0.00176346846264172,1.20736274678871,0.779648488568653,1.89346039828249,0.00273207102148264,0.00146697046533674,0.00520504850783388,3.54240797176599,2.49560124043154,5.15073328448319,0.546224361887278,0.0968336896663726,2.13732377672176,2.48070959533138,0.487683860925462,9.52062726496067,0.546224361887278,0.48070959533138,PCV7
France.post.PCV7,19A,1212,838866,2,28,128,adjusted_type_specific_negbin,0.0254050561341519,0.0180185341096539,0.0346310046677345,1.20736274678871,0.779648488568653,1.89346039828249,0.00155276860126482,0.00100526519787505,0.00241499994716684,3.54240797176599,2.49560124043154,5.15073328448319,30.7909280345921,21.8384633409005,41.9727776572942,79.592230070999,49.5039918651403,129.174756584077,2.79092803459213,48.407769929001,PCV13
France.post.PCV7,19F,1212,838866,2,8,10,adjusted_type_specific_negbin,0.00732840901950834,0.00396917035126223,0.012577409535313,1.20736274678871,0.779648488568653,1.89346039828249,0.00064628051752876,0.000388588816569185,0.00106958621440333,3.54240797176599,2.49560124043154,5.15073328448319,8.88203173164411,4.81063446572982,15.2438203567993,9.52563936195829,4.7459452868835,18.803559215798,0.882031731644108,0.474360638041709,PCV7
France.post.PCV7,20,1212,838866,2,1,0,adjusted_type_specific_negbin,0.000709262596509083,8.65438210968995e-05,0.00281645751617944,1.20736274678871,0.779648488568653,1.89346039828249,0.000764947814335124,0.000205921000405982,0.00259402357512921,3.54240797176599,2.49560124043154,5.15073328448319,0.859626266969009,0.104891111169442,3.41354650960949,1.06840394530709,0.123467739721065,5.31281009802833,0.140373733030991,1.06840394530709,PPV23
France.post.PCV7,21,1212,838866,2,11,3,adjusted_type_specific_negbin,0.0093211199163228,0.00515395522775737,0.0154613390617725,1.20736274678871,0.779648488568653,1.89346039828249,0.000201191723053622,8.63910480193485e-05,0.00043740678905833,3.54240797176599,2.49560124043154,5.15073328448319,11.2971973385832,6.24659373604194,18.7391429428683,3.73965627108581,1.48673631279941,8.88556453220316,0.297197338583235,0.739656271085809,No PCV
France.post.PCV7,22F,1212,838866,2,3,6,adjusted_type_specific_negbin,0.00304413199082956,0.00122433865601891,0.00656140075268349,1.20736274678871,0.779648488568653,1.89346039828249,0.00102956781356302,0.000579433867526241,0.001867676643371,3.54240797176599,2.49560124043154,5.15073328448319,3.68948797288542,1.48389845109491,7.95241771225239,6.29346582006385,2.51595421074584,15.010180165639,0.689487972885421,0.293465820063847,PCV15
France.post.PCV7,23A,1212,838866,2,8,2,adjusted_type_specific_negbin,0.00704199206041321,0.00350953044145327,0.0123769255646458,1.20736274678871,0.779648488568653,1.89346039828249,0.000159489643548523,7.97250367814063e-05,0.000309150509489076,3.54240797176599,2.49560124043154,5.15073328448319,8.53489437722081,4.25355089504137,15.0008337843507,2.24577737459262,0.930019753324386,5.10221746256585,0.534894377220809,0.24577737459262,No PCV
France.post.PCV7,23B,1212,838866,2,10,3,adjusted_type_specific_negbin,0.0083469619844611,0.00444454043520224,0.0142440780347504,1.20736274678871,0.779648488568653,1.89346039828249,0.000260242673593068,0.000136973541701533,0.000481293243806414,3.54240797176599,2.49560124043154,5.15073328448319,10.1165179251668,5.38678300746511,17.2638225781175,4.34365732100483,1.96072396664315,9.28920933003117,0.116517925166846,1.34365732100483,No PCV
France.post.PCV7,23F,1212,838866,2,3,2,adjusted_type_specific_negbin,0.00248170026112583,0.000854103409926837,0.00577266266784544,1.20736274678871,0.779648488568653,1.89346039828249,0.000692182406013696,0.000408210814992248,0.00119248708177883,3.54240797176599,2.49560124043154,5.15073328448319,3.00782071648451,1.03517333283133,6.99646715342867,3.45287842467461,1.16933274166884,8.95716369563377,0.00782071648450877,1.45287842467461,PCV7
France.post.PCV7,24B,1212,838866,2,0,3,adjusted_type_specific_negbin,0.000493178878265404,4.17055081185133e-05,0.00250357117894294,1.20736274678871,0.779648488568653,1.89346039828249,0.00341769534218185,0.000432780069399651,0.0397781644729013,3.54240797176599,2.49560124043154,5.15073328448319,0.597732800457669,0.0505470758396381,3.03432826887885,3.24939242567535,0.678167899414433,15.4707599491352,0.597732800457669,0.249392425675348,No PCV
France.post.PCV7,24F,1212,838866,2,2,25,adjusted_type_specific_negbin,0.00370029377227605,0.00165381821837748,0.00732009075165647,1.20736274678871,0.779648488568653,1.89346039828249,0.00221225480824379,0.0010413936539902,0.00480515098840437,3.54240797176599,2.49560124043154,5.15073328448319,4.48475605199857,2.0044276806735,8.87194999100764,16.2508975129564,7.80419594710321,35.3171398036295,2.48475605199857,8.74910248704359,No PCV
France.post.PCV7,25A,1212,838866,2,0,15,adjusted_type_specific_negbin,0.0024476259409324,0.000863773335130114,0.00568697257075991,1.20736274678871,0.779648488568653,1.89346039828249,0.00165141051651395,0.000589976401575755,0.00500660807717493,3.54240797176599,2.49560124043154,5.15073328448319,2.96652264041007,1.0468932821777,6.89261075576101,7.97584681776956,3.42816840544819,19.8430567501652,2.96652264041007,7.02415318223044,No PCV
France.post.PCV7,28F,1212,838866,2,1,0,adjusted_type_specific_negbin,0.000743295943008105,7.69397662551323e-05,0.00308551752187093,1.20736274678871,0.779648488568653,1.89346039828249,0.000629505977950964,5.89638935363083e-05,0.00546065442840025,3.54240797176599,2.49560124043154,5.15073328448319,0.900874682925823,0.0932509967012203,3.73964723650756,0.897899243427309,0.0702814159874942,6.12894425917331,0.0991253170741768,0.897899243427309,No PCV
France.post.PCV7,29,1212,838866,2,3,0,adjusted_type_specific_negbin,0.00268557374623735,0.000756508082399267,0.00663916707126753,1.20736274678871,0.779648488568653,1.89346039828249,6.39161619681567e-05,3.15448575829138e-06,0.000496397918354293,3.54240797176599,2.49560124043154,5.15073328448319,3.25491538043967,0.916887795867912,8.04667049037624,0.33476584590246,0.015986043608856,2.53958773376435,0.254915380439672,0.33476584590246,No PCV
France.post.PCV7,3,1212,838866,2,1,18,adjusted_type_specific_negbin,0.00282022752416405,0.00125782691451977,0.005804851075442,1.20736274678871,0.779648488568653,1.89346039828249,0.00204128172923258,0.00122747712323621,0.0034228107995988,3.54240797176599,2.49560124043154,5.15073328448319,3.41811575928682,1.52448622039796,7.03547950343571,11.5350473118383,5.40481290459374,24.7780467280867,2.41811575928682,6.46495268816175,PCV13
France.post.PCV7,31,1212,838866,2,0,2,adjusted_type_specific_negbin,0.00113152450135034,0.000235224857396517,0.00350905158906965,1.20736274678871,0.779648488568653,1.89346039828249,0.000487508830110507,0.000169293255028087,0.00127246203929191,3.54240797176599,2.49560124043154,5.15073328448319,1.37140769563661,0.285092527164578,4.25297052595241,1.07577457476727,0.212160112369326,3.96863342346332,1.37140769563661,0.924225425232731,No PCV
France.post.PCV7,33F,1212,838866,2,3,5,adjusted_type_specific_negbin,0.00258946222028376,0.000972091321190591,0.00586566004007667,1.20736274678871,0.779648488568653,1.89346039828249,0.00134331055960442,0.000701536413990498,0.00260362714263321,3.54240797176599,2.49560124043154,5.15073328448319,3.13842821098392,1.178174681283,7.10917996857293,6.93389797784183,2.62823935226201,17.8592790401316,0.138428210983915,1.93389797784183,PCV15
France.post.PCV7,34,1212,838866,2,1,0,adjusted_type_specific_negbin,0.00118407712618174,0.000169499267748502,0.00396436982527696,1.20736274678871,0.779648488568653,1.89346039828249,0.000100522243695588,2.11909492164257e-05,0.000326088950875353,3.54240797176599,2.49560124043154,5.15073328448319,1.43510147693227,0.205433112511185,4.80481622823568,0.22644789070184,0.0229187400859869,1.2056707642639,0.435101476932271,0.22644789070184,No PCV
France.post.PCV7,35B,1212,838866,2,8,1,adjusted_type_specific_negbin,0.00674135457439098,0.00327709176196138,0.0121248063214792,1.20736274678871,0.779648488568653,1.89346039828249,0.000130789512742347,5.64560410836904e-05,0.000282207167203243,3.54240797176599,2.49560124043154,5.15073328448319,8.17052174416187,3.97183521549719,14.6952652616328,1.76269720909735,0.633917951134145,4.34380260275879,0.170521744161874,0.762697209097354,No PCV
France.post.PCV7,35F,1212,838866,2,7,3,adjusted_type_specific_negbin,0.00682047731986595,0.00335553521242229,0.012137400121367,1.20736274678871,0.779648488568653,1.89346039828249,0.000150455744934267,6.39397500030814e-05,0.000328279283660717,3.54240797176599,2.49560124043154,5.15073328448319,8.26641851167754,4.06690867745582,14.7105289470969,2.04521193801786,0.77129020179579,5.00441051684271,1.26641851167754,0.954788061982137,No PCV
France.post.PCV7,4,1212,838866,2,2,0,adjusted_type_specific_negbin,0.000870330421941977,0.000166919013816663,0.00306116604442452,1.20736274678871,0.779648488568653,1.89346039828249,0.00192779838425174,0.000997131419153093,0.0037122156946575,3.54240797176599,2.49560124043154,5.15073328448319,1.05484047139368,0.202305844745796,3.71013324584252,3.36594292408771,0.632156399575053,12.8540927291062,0.945159528606324,3.36594292408771,PCV7
